12,Curt Schilling,2nd,167,29.2%,171,46,20,79.9,49.0,64.5,62.1,571,773,39,117,0,29,1,25,.151,.178,.171,.348,-9,216,146,3.46,127,1.137,569,436,22,3261.0,2998,347,711,3116,*1
13,Edgar Martinez,5th,144,25.2%,132,50,18,68.3,43.6,56.0,55.0,2055,7213,1219,2247,309,1261,49,1283,.312,.418,.515,.933,147,,,,,,,,,,,,,,*D*5/3
14,Alan Trammell,13th,119,20.8%,118,40,20,70.4,44.6,57.5,54.7,2293,8288,1231,2365,185,1003,236,850,.285,.352,.415,.767,110,,,,,,,,,,,,,,*6D5/478
15,Mike Mussina,1st,116,20.3%,121,54,18,83.0,44.5,63.8,62.1,537,52,3,9,0,5,0,1,.173,.189,.192,.381,1,270,153,3.68,123,1.192,537,536,0,3562.2,3460,376,785,2813,*1
16,Jeff Kent,1st,87,15.2%,122,51,17,55.2,35.6,45.4,56.9,2298,8498,1320,2461,377,1518,94,801,.290,.356,.500,.855,123,,,,,,,,,,,,,,*453/D6
17,Fred McGriff,5th,67,11.7%,100,48,19,52.4,35.8,44.1,54.2,2460,8757,1349,2490,493,1550,72,1305,.284,.377,.509,.886,134,,,,,,,,,,,,,,*3D
18,Mark McGwire,8th,63,11.0%,170,42,16,62.0,41.8,51.9,54.2,1874,6187,1167,1626,583,1414,12,1317,.263,.394,.588,.982,163,,,,,,,,,,,,,,*3D/59
19,Larry Walker,4th,58,10.2%,148,58,17,72.6,44.6,58.6,58.1,1988,6907,1355,2160,383,1311,230,913,.313,.400,.565,.965,141,,,,,,,,,,,,,,*9387/D45
20,Don Mattingly,14th,47,8.2%,134,34,14,42.2,35.6,38.9,54.2,1785,7003,1007,2153,222,1099,14,588,.307,.358,.471,.830,127,,,,,,,,,,,,,,*3D97/548
21,Sammy Sosa,2nd,41,7.2%,202,52,18,58.4,43.7,51.0,58.1,2354,8813,1475,2408,609,1667,234,929,.273,.344,.534,.878,128,,,,,,,,,,,,,,*98D/7
22,Rafael Palmeiro,4th,25,4.4%,178,57,20,71.6,38.7,55.2,54.2,2831,10472,1663,3020,569,1835,97,1353,.288,.371,.515,.885,132,,,,,,,,,,,,,,*3*D7/98
23,Hideo Nomo,1st,6,1.1%,24,14,12,21.1,22.8,21.9,62.1,324,485,22,65,4,26,0,13,.134,.156,.192,.348,-7,123,109,4.24,97,1.354,323,318,0,1976.1,1768,251,908,1918,*1
24,Moises Alou,1st,6,1.1%,80,44,17,39.7,27.6,33.6,53.3,1942,7037,1109,2134,332,1287,106,737,.303,.369,.516,.885,128,,,,,,,,,,,,,,*7*98/D
25,Luis Gonzalez,1st,5,0.9%,103,48,19,51.5,33.8,42.7,53.3,2591,9157,1412,2591,354,1439,128,1155,.283,.367,.479,.845,119,,,,,,,,,,,,,,*7/D9835
26,J.T. Snow,1st,2,0.4%,16,16,16,11.0,12.8,11.9,54.2,1716,5641,798,1509,189,877,20,760,.268,.357,.427,.784,105,,,,,,,,,,,,,,*3/D
27,Eric Gagne,1st,2,0.4%,37,17,10,11.9,12.0,12.0,34.4,402,86,5,12,1,3,0,1,.140,.149,.221,.370,-4,33,26,3.47,119,1.156,402,48,187,643.2,518,76,226,718,*1
28,Kenny Rogers,1st,1,0.2%,65,29,20,51.4,35.6,43.5,62.1,763,66,5,9,0,4,1,4,.136,.186,.182,.368,-4,219,156,4.27,107,1.403,762,474,28,3302.2,3457,339,1175,1968,*1
29,Armando Benitez,1st,1,0.2%,61,14,15,17.7,16.6,17.2,34.4,762,8,0,0,0,2,0,0,.000,.000,.000,.000,-100,40,47,3.13,140,1.217,762,0,289,779.0,545,95,403,946,*1
30,Jacque Jones,1st,1,0.2%,8,12,10,11.5,13.2,12.4,53.3,1302,4594,632,1272,165,630,82,314,.277,.326,.448,.775,98,,,,,,,,,,,,,,*9*78D
31,Mike Timlin,1st,0,0.0%,46,8,18,19.6,14.0,16.8,34.4,1059,7,0,0,0,0,0,0,.000,.000,.000,.000,-100,75,73,3.63,125,1.283,1058,4,141,1204.1,1168,118,377,872,*1
32,Sean Casey,1st,0,0.0%,38,19,12,16.3,16.2,16.3,54.2,1405,5066,690,1531,130,735,18,477,.302,.367,.447,.814,109,,,,,,,,,,,,,,*3D
33,Paul Lo Duca,1st,0,0.0%,21,26,11,17.9,18.6,18.2,43.1,1082,3892,483,1112,80,481,20,266,.286,.337,.409,.746,97,,,,,,,,,,,,,,*237/D95
34,Ray Durham,1st,0,0.0%,64,33,14,33.6,25.7,29.7,56.9,1975,7408,1249,2054,192,875,273,820,.277,.352,.436,.788,104,,,,,,,,,,,,,,*4D/8
35,Richie Sexson,1st,0,0.0%,46,21,12,17.9,18.8,18.4,54.2,1367,4928,748,1286,306,943,14,588,.261,.344,.507,.851,120,,,,,,,,,,,,,,*37D/9
36,Todd Jones,1st,0,0.0%,77,3,16,10.9,11.3,11.1,34.4,982,19,1,4,0,0,0,1,.211,.250,.263,.513,36,58,63,3.97,111,1.413,982,1,319,1072.0,1072,93,443,868,*1
